date,temp,humidity,precip,windspeed,winddir,cloudcover,dew,uvindex,sealevelpressure
2025-08-11,22.068093681335444,86.39765218496322,13.583627843856812,5.198099231719971,181.05620031356816,84.47416424751282,20.401022529602052,5.496468335390092,1006.0239383697509
2025-08-12,22.317891246080396,86.41635848283767,13.210674588382243,5.068353296071291,176.50995895862582,82.43262767791748,20.307897233963015,5.617050528526307,1005.7481463432312
2025-08-13,22.581154733896252,86.58727270364761,14.998138193786144,5.35521502494812,168.34474290609361,84.13974046707153,19.99903736114502,5.602184653282166,1005.7861952781676
2025-08-14,22.09066578149795,86.87524582147597,13.680897304415703,5.560445065796376,176.51417453289034,82.32976794242859,20.390769624710085,5.5990861654281625,1006.3792776107788
2025-08-15,22.246610224246975,86.47725929021834,14.421720068156718,5.392354509234429,175.5380242466927,79.52048182487488,20.307245349884035,5.557303786277772,1006.2865598678588
2025-08-16,22.608289718627926,86.30930681824684,14.298285135626793,5.152728971093893,170.29395631551745,83.1362247467041,20.048735761642458,5.454705804586411,1006.2524108886718
2025-08-17,21.863307297229763,86.17565820813178,13.220454503595828,5.184377756714821,174.14435113668443,83.11660885810852,20.647169351577762,5.659305512905122,1006.758648109436
